master_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rf_score,segment,categories
93034742-21e6-11ea-9618-000d3a38a36f,135,3.0,419.85,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, COCUK]"
93389974-5b2a-11ea-8b00-000d3a38a36f,144,3.0,179.97,3,2,1,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
935fb462-a3b7-11e9-a2fc-000d3a38a36f,183,7.0,1084.8,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK]"
936c1792-203b-11ea-87bf-000d3a38a36f,105,2.0,159.98,3,1,1,31,about_to_sleep,"[ERKEK, COCUK]"
93a8c7a2-a37a-11e9-a2fc-000d3a38a36f,89,3.0,256.39,3,2,1,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
93aac764-515d-11ea-99ba-000d3a38a36f,112,2.0,209.97,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
93b053f6-0e08-11eb-8ffc-000d3a38a36f,96,2.0,200.46,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
93d075da-ae16-11e9-a2fc-000d3a38a36f,160,7.0,1164.88,2,5,5,25,cant_loose,[COCUK]
93dcc1ba-9dee-11e9-9897-000d3a38a36f,323,9.0,851.32,1,5,4,15,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]"
93fa6ecc-11ed-11ea-916f-000d3a38a36f,254,9.0,1553.55,1,5,5,15,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]"
94043018-b06a-11e9-9757-000d3a38a36f,246,8.0,1349.91,1,5,5,15,cant_loose,"[ERKEK, COCUK, AKTIFSPOR]"
943d34fa-ab8b-11e9-a2fc-000d3a38a36f,93,2.0,329.99,3,1,2,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
944a8a7c-a8cc-11e9-a2fc-000d3a38a36f,5,2.0,229.98000000000002,5,1,1,51,new_customers,"[COCUK, AKTIFSPOR]"
9452416a-9d6c-11e9-9897-000d3a38a36f,93,3.0,329.95,3,2,2,32,about_to_sleep,"[ERKEK, KADIN]"
945d2c8e-65a6-11eb-add3-000d3a38a36f,112,3.0,747.15,3,2,4,32,about_to_sleep,"[AKTIFCOCUK, ERKEK]"
946932be-a3cd-11e9-a2fc-000d3a38a36f,138,2.0,254.96999999999997,3,1,1,31,about_to_sleep,[ERKEK]
947d8eb0-d70a-11e9-93bc-000d3a38a36f,128,3.0,219.97,3,2,1,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
9480650e-a23a-11e9-a2fc-000d3a38a36f,3,2.0,186.47,5,1,1,51,new_customers,[AKTIFCOCUK]
948eca76-545b-11ea-b1db-000d3a38a36f,114,3.0,617.95,3,2,3,32,about_to_sleep,"[ERKEK, COCUK, AKTIFSPOR]"
949e6442-62f5-11ea-a6dc-000d3a38a36f,205,8.0,666.11,2,5,4,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
94aa2c3c-d60f-11e9-93bc-000d3a38a36f,168,7.0,720.79,2,5,4,25,cant_loose,[ERKEK]
94b26692-ab79-11e9-a2fc-000d3a38a36f,133,3.0,260.46000000000004,3,2,1,32,about_to_sleep,[AKTIFCOCUK]
94be57ce-ade8-11e9-a2fc-000d3a38a36f,103,2.0,342.85,3,1,2,31,about_to_sleep,[COCUK]
94d50848-a866-11e9-a2fc-000d3a38a36f,190,8.0,1104.31,2,5,5,25,cant_loose,[ERKEK]
94e625d4-4365-11ea-8b43-000d3a38a36f,86,2.0,154.98,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
94e73edc-7e66-11eb-8a68-000d3a38a36f,25,2.0,474.89,5,1,3,51,new_customers,"[COCUK, KADIN, AKTIFSPOR]"
952ce3aa-23e1-11ea-8523-000d3a38a36f,185,12.0,1443.34,2,5,5,25,cant_loose,"[ERKEK, KADIN]"
95394c36-5b49-11ea-8e00-000d3a38a36f,137,2.0,249.98000000000002,3,1,1,31,about_to_sleep,[ERKEK]
953f9a54-6ac6-11eb-b5d7-000d3a38a36f,23,2.0,279.96,5,1,1,51,new_customers,"[ERKEK, KADIN]"
9553de5a-a1ab-11e9-a2fc-000d3a38a36f,28,2.0,86.47999999999999,5,1,1,51,new_customers,[ERKEK]
956155ee-514b-11ea-99ba-000d3a38a36f,346,9.0,1742.56,1,5,5,15,cant_loose,[ERKEK]
95a55e4c-d60d-11e9-93bc-000d3a38a36f,11,2.0,469.19,5,1,3,51,new_customers,[COCUK]
95cc7530-5bc4-11ea-81ca-000d3a38a36f,126,2.0,350.73,3,1,2,31,about_to_sleep,[ERKEK]
95eb4e60-a8f5-11e9-a2fc-000d3a38a36f,145,2.0,199.98000000000002,3,1,1,31,about_to_sleep,[ERKEK]
95f4bdac-9d00-11e9-9897-000d3a38a36f,148,10.0,944.9200000000001,2,5,4,25,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]"
95f72c28-7e77-11ea-80af-000d3a38a36f,196,7.0,2269.77,2,5,5,25,cant_loose,[COCUK]
961295e2-aad0-11e9-a2fc-000d3a38a36f,188,8.0,970.98,2,5,4,25,cant_loose,"[ERKEK, KADIN]"
9613613c-c9d0-11ea-a31e-000d3a38a36f,3,2.0,490.97,5,1,3,51,new_customers,"[ERKEK, KADIN, AKTIFSPOR]"
9613a882-a513-11e9-a2fc-000d3a38a36f,315,8.0,935.89,1,5,4,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
96156f46-12e6-11ea-a001-000d3a38a36f,85,3.0,250.95,3,2,1,32,about_to_sleep,[COCUK]
964d8944-ab3a-11e9-a2fc-000d3a38a36f,276,11.0,1520.33,1,5,5,15,cant_loose,[ERKEK]
96506a7a-0b41-11eb-8ffc-000d3a38a36f,6,2.0,608.28,5,1,3,51,new_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
96551d50-9f1c-11e9-9897-000d3a38a36f,349,11.0,814.76,1,5,4,15,cant_loose,"[ERKEK, AKTIFSPOR]"
965e18e4-e489-11e9-ad00-000d3a38a36f,5,2.0,664.86,5,1,4,51,new_customers,[COCUK]
9660c0c6-4f00-11ea-99ba-000d3a38a36f,106,2.0,418.84999999999997,3,1,2,31,about_to_sleep,[ERKEK]
96836ce6-bbb8-11ea-a0c9-000d3a38a36f,14,2.0,193.98000000000002,5,1,1,51,new_customers,[ERKEK]
96ddaeee-aaa3-11e9-a2fc-000d3a38a36f,294,8.0,749.83,1,5,4,15,cant_loose,[COCUK]
96dec120-e22a-11ea-8839-000d3a38a36f,4,2.0,356.18,5,1,2,51,new_customers,"[ERKEK, AKTIFSPOR]"
96e0f530-2cc6-11eb-b280-000d3a38a36f,87,3.0,789.9,3,2,4,32,about_to_sleep,[ERKEK]
97016490-a26c-11e9-a2fc-000d3a38a36f,106,2.0,184.97,3,1,1,31,about_to_sleep,"[COCUK, KADIN, AKTIFSPOR]"
974f64b4-1e14-11ea-8bf2-000d3a38a36f,7,2.0,426.74,5,1,2,51,new_customers,"[ERKEK, AKTIFSPOR]"
97599446-a378-11e9-a2fc-000d3a38a36f,97,2.0,399.18,3,1,2,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
978bfbe4-d667-11e9-93bc-000d3a38a36f,102,3.0,279.97,3,2,1,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
97ca1964-aaa3-11e9-a2fc-000d3a38a36f,187,40.0,5464.5199999999995,2,5,5,25,cant_loose,"[COCUK, KADIN]"
97d05b1e-b05f-11e9-9757-000d3a38a36f,103,2.0,309.98,3,1,2,31,about_to_sleep,"[COCUK, KADIN]"
97e00730-af60-11e9-a2fc-000d3a38a36f,318,7.0,1153.92,1,5,5,15,cant_loose,"[AKTIFCOCUK, COCUK]"
980efd04-5bce-11ea-9abb-000d3a38a36f,25,2.0,399.46000000000004,5,1,2,51,new_customers,"[ERKEK, KADIN]"
98170d7a-a0e2-11e9-a2fc-000d3a38a36f,172,7.0,707.78,2,5,4,25,cant_loose,[AKTIFCOCUK]
982c3758-49a8-11ea-8a4f-000d3a38a36f,19,2.0,242.48000000000002,5,1,1,51,new_customers,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
98928afc-2465-11ea-a30f-000d3a38a36f,93,2.0,222.01999999999998,3,1,1,31,about_to_sleep,[ERKEK]
98c8d1d6-1081-11ea-8ce6-000d3a38a36f,232,7.0,849.86,2,5,4,25,cant_loose,"[ERKEK, AKTIFSPOR]"
98ec989a-7d96-11eb-bd59-000d3a38a36f,13,2.0,653.0600000000001,5,1,3,51,new_customers,"[ERKEK, AKTIFSPOR]"
99051f3a-abe7-11eb-8f64-000d3a299ebf,14,2.0,252.49,5,1,1,51,new_customers,"[COCUK, AKTIFSPOR]"
99054e3e-a8c3-11e9-a2fc-000d3a38a36f,89,2.0,344.96,3,1,2,31,about_to_sleep,"[ERKEK, KADIN]"
993212f0-4126-11eb-806e-000d3a38a36f,109,3.0,190.47,3,2,1,32,about_to_sleep,"[AKTIFCOCUK, COCUK]"
9939a9e6-1f7d-11ea-87bf-000d3a38a36f,260,14.0,1497.63,1,5,5,15,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]"
995fbd16-bdf7-11ea-aa61-000d3a38a36f,333,7.0,633.97,1,5,3,15,cant_loose,"[COCUK, KADIN, AKTIFSPOR]"
9967ed30-9505-11ea-85df-000d3a38a36f,32,2.0,141.98,5,1,1,51,new_customers,[COCUK]
99dc7024-abd1-11e9-a2fc-000d3a38a36f,314,7.0,837.04,1,5,4,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
99f1b3c8-8e32-11ea-8f41-000d3a38a36f,118,2.0,341.92,3,1,2,31,about_to_sleep,"[ERKEK, COCUK, AKTIFSPOR]"
99f79740-a696-11e9-a2fc-000d3a38a36f,295,8.0,864.65,1,5,4,15,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
9a1edc54-7d52-11ea-80af-000d3a38a36f,119,2.0,501.94,3,1,3,31,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]"
9a34f4f2-8063-11eb-af8c-000d3a38a36f,13,2.0,190.87,5,1,1,51,new_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
9a43a1fe-5419-11ea-b1db-000d3a38a36f,309,8.0,969.79,1,5,4,15,cant_loose,"[COCUK, KADIN]"
9a524080-5b0b-11ea-bb4a-000d3a38a36f,32,2.0,434.88,5,1,2,51,new_customers,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
9a5b8680-ae55-11e9-a2fc-000d3a38a36f,310,7.0,2188.3999999999996,1,5,5,15,cant_loose,"[ERKEK, AKTIFSPOR]"
9a8fbf9c-a7af-11e9-a2fc-000d3a38a36f,364,7.0,793.72,1,5,4,15,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]"
9ab306e0-9dc9-11e9-9897-000d3a38a36f,208,10.0,1144.6399999999999,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
9add590a-a7f0-11e9-a2fc-000d3a38a36f,343,9.0,1247.02,1,5,5,15,cant_loose,[ERKEK]
9af01fd2-ac54-11e9-a2fc-000d3a38a36f,110,3.0,293.96999999999997,3,2,1,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
9b00997a-a10a-11e9-a2fc-000d3a38a36f,93,3.0,355.84000000000003,3,2,2,32,about_to_sleep,"[COCUK, KADIN]"
9b060f7c-aed9-11e9-a2fc-000d3a38a36f,125,3.0,499.87,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
9b203e1c-ac39-11e9-a2fc-000d3a38a36f,117,2.0,368.98,3,1,2,31,about_to_sleep,[COCUK]
9b352790-9ee1-11eb-9c47-000d3a38a36f,34,2.0,228.03,5,1,1,51,new_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
9b49e8e8-9ef6-11e9-9897-000d3a38a36f,364,13.0,1405.8,1,5,5,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
9b735e84-5338-11ea-acd3-000d3a38a36f,127,3.0,401.24,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
9ba3f154-5b0b-11ea-b815-000d3a38a36f,11,2.0,240.27,5,1,1,51,new_customers,"[AKTIFCOCUK, AKTIFSPOR]"
9bf5a2a2-9e8b-11e9-9897-000d3a38a36f,200,14.0,6249.44,2,5,5,25,cant_loose,[ERKEK]
9bfd94f8-a728-11e9-a2fc-000d3a38a36f,152,20.0,2752.08,2,5,5,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
9c36b952-5efd-11eb-8dbd-000d3a38a36f,88,2.0,246.95000000000002,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
9c49d80e-aabb-11e9-a2fc-000d3a38a36f,239,20.0,4970.8099999999995,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN]"
9c50929a-21dc-11eb-99f8-000d3a38a36f,30,2.0,89.48,5,1,1,51,new_customers,[COCUK]
9c5b02da-492d-11ea-bf43-000d3a38a36f,24,2.0,309.96,5,1,2,51,new_customers,[AKTIFCOCUK]
9c654010-ab5d-11e9-a2fc-000d3a38a36f,136,2.0,247.96999999999997,3,1,1,31,about_to_sleep,[ERKEK]
9c6e14d8-a8e0-11eb-8f64-000d3a299ebf,24,2.0,759.91,5,1,4,51,new_customers,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
9ca67390-9da3-11e9-9897-000d3a38a36f,103,2.0,283.01,3,1,1,31,about_to_sleep,"[ERKEK, KADIN]"
9cc212a2-afb5-11e9-9757-000d3a38a36f,348,8.0,625.91,1,5,3,15,cant_loose,[ERKEK]
9d2abb0a-5428-11ea-b1db-000d3a38a36f,117,3.0,291.96,3,2,1,32,about_to_sleep,"[AKTIFCOCUK, KADIN]"
9d6afa7e-1217-11ea-a001-000d3a38a36f,145,2.0,211.26,3,1,1,31,about_to_sleep,"[ERKEK, COCUK, KADIN]"
9d6b9d50-655c-11eb-add3-000d3a38a36f,108,2.0,332.97,3,1,2,31,about_to_sleep,"[ERKEK, KADIN]"
9d8b1b6a-a3cc-11e9-a2fc-000d3a38a36f,257,7.0,1960.5700000000002,1,5,5,15,cant_loose,"[ERKEK, KADIN]"
9d8ba5d8-2bcd-11ea-91ab-000d3a38a36f,136,2.0,209.96999999999997,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK]"
9d9ae77a-4d9a-11ea-9655-000d3a38a36f,119,3.0,869.97,3,2,4,32,about_to_sleep,"[COCUK, KADIN]"
9de213e6-ad92-11e9-a2fc-000d3a38a36f,197,10.0,1291.58,2,5,5,25,cant_loose,"[AKTIFCOCUK, KADIN]"
9df2225c-530c-11ea-acd3-000d3a38a36f,114,2.0,609.98,3,1,3,31,about_to_sleep,[ERKEK]
9e0a2474-136a-11ea-a001-000d3a38a36f,15,2.0,349.98,5,1,2,51,new_customers,"[AKTIFCOCUK, AKTIFSPOR]"
9e10102e-a5c8-11e9-a2fc-000d3a38a36f,319,9.0,1692.41,1,5,5,15,cant_loose,[ERKEK]
9e444422-ad32-11e9-a2fc-000d3a38a36f,161,7.0,1529.79,2,5,5,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
9e79f492-d68a-11e9-93bc-000d3a38a36f,7,2.0,541.95,5,1,3,51,new_customers,[ERKEK]
9e85b230-7128-11ea-adca-000d3a38a36f,133,3.0,385.35,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
9e884562-295d-11ea-b87a-000d3a38a36f,127,3.0,374.93,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
9ea865f8-a6b9-11e9-a2fc-000d3a38a36f,92,3.0,219.96999999999997,3,2,1,32,about_to_sleep,[ERKEK]
9ec476ce-2a69-11ea-b3a7-000d3a38a36f,29,2.0,260.98,5,1,1,51,new_customers,"[AKTIFCOCUK, ERKEK]"
9ef1b664-568f-11ea-b9b9-000d3a38a36f,226,7.0,588.9399999999999,2,5,3,25,cant_loose,[ERKEK]
9f2772d4-2824-11ea-a043-000d3a38a36f,136,2.0,539.1999999999999,3,1,3,31,about_to_sleep,[COCUK]
9f6f6e18-33cc-11eb-9a15-000d3a38a36f,29,2.0,317.47,5,1,2,51,new_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
9f767036-a7b0-11e9-a2fc-000d3a38a36f,238,13.0,1990.88,1,5,5,15,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]"
9fa00f18-5be7-11ea-9818-000d3a38a36f,109,3.0,197.96,3,2,1,32,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
9fb8541e-d6b9-11e9-93bc-000d3a38a36f,136,2.0,552.9,3,1,3,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
a007deb8-d0ef-11ea-8b59-000d3a38a36f,32,2.0,209.34,5,1,1,51,new_customers,"[AKTIFCOCUK, COCUK, KADIN]"
a00fb874-7516-11eb-afbc-000d3a38a36f,3,2.0,302.36,5,1,2,51,new_customers,[COCUK]
a0207af2-63d2-11ea-a6dc-000d3a38a36f,15,2.0,350.96,5,1,2,51,new_customers,"[ERKEK, KADIN, AKTIFSPOR]"
a02fc600-a989-11e9-a2fc-000d3a38a36f,266,14.0,1996.58,1,5,5,15,cant_loose,"[COCUK, KADIN]"
a0312f9e-249b-11ea-bf27-000d3a38a36f,147,14.0,1248.83,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
a076af30-aacd-11e9-a2fc-000d3a38a36f,110,2.0,439.87,3,1,2,31,about_to_sleep,[AKTIFCOCUK]
a09b42b6-d86b-11e9-93bc-000d3a38a36f,145,3.0,380.96,3,2,2,32,about_to_sleep,"[ERKEK, COCUK, AKTIFSPOR]"
a0b2be52-50ff-11ea-99ba-000d3a38a36f,25,2.0,386.08,5,1,2,51,new_customers,[AKTIFCOCUK]
a0b323b8-5b42-11ea-b315-000d3a38a36f,34,2.0,486.1,5,1,3,51,new_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
a0ba1164-a229-11e9-a2fc-000d3a38a36f,112,3.0,374.88,3,2,2,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
a0ba96c4-48e7-11ea-b6c0-000d3a38a36f,317,7.0,1000.8499999999999,1,5,4,15,cant_loose,[ERKEK]
a0fe98b0-132c-11ea-a001-000d3a38a36f,140,2.0,419.8,3,1,2,31,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
a1179ac6-2a2f-11ea-99b3-000d3a38a36f,123,3.0,279.96999999999997,3,2,1,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
a1200cf0-5bae-11ea-a57c-000d3a38a36f,108,3.0,250.70999999999998,3,2,1,32,about_to_sleep,"[ERKEK, KADIN]"
a122b8fe-a580-11e9-a2fc-000d3a38a36f,186,11.0,1043.27,2,5,5,25,cant_loose,[AKTIFCOCUK]
a1298130-4e99-11ea-99ba-000d3a38a36f,27,2.0,262.37,5,1,1,51,new_customers,[ERKEK]
a12c8950-2867-11ea-b87a-000d3a38a36f,341,8.0,1627.04,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK]"
a13b31a2-5ba8-11ea-801f-000d3a38a36f,20,2.0,419.24,5,1,2,51,new_customers,[COCUK]
a17f4156-2540-11ea-bf27-000d3a38a36f,27,2.0,364.86,5,1,2,51,new_customers,"[COCUK, AKTIFSPOR]"
a18bfe92-2f30-11ea-8467-000d3a38a36f,4,2.0,252.48000000000002,5,1,1,51,new_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
a1c14ffc-a993-11e9-a2fc-000d3a38a36f,107,3.0,489.59000000000003,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
a1d22144-215f-11ea-9618-000d3a38a36f,11,2.0,219.95999999999998,5,1,1,51,new_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
a1d50bea-5b46-11ea-b5e1-000d3a38a36f,111,2.0,99.97999999999999,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
a1f1393e-5bc6-11ea-9213-000d3a38a36f,137,2.0,555.48,3,1,3,31,about_to_sleep,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
a207fe8a-5cba-11eb-8dbd-000d3a38a36f,94,2.0,530.87,3,1,3,31,about_to_sleep,"[ERKEK, COCUK, AKTIFSPOR]"
a2383c34-ab19-11e9-a2fc-000d3a38a36f,101,3.0,289.37,3,2,1,32,about_to_sleep,"[ERKEK, COCUK, KADIN]"
a2800368-b1f7-11e9-89fa-000d3a38a36f,85,2.0,171.78,3,1,1,31,about_to_sleep,[ERKEK]
a28888d2-b015-11e9-9757-000d3a38a36f,85,3.0,420.94,3,2,2,32,about_to_sleep,[COCUK]
a2995be4-a7cd-11e9-a2fc-000d3a38a36f,176,10.0,968.5799999999999,2,5,4,25,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]"
a2d88628-24d4-11ea-bf27-000d3a38a36f,30,2.0,246.95999999999998,5,1,1,51,new_customers,"[ERKEK, COCUK, AKTIFSPOR]"
a2e8d952-a52b-11e9-a2fc-000d3a38a36f,11,2.0,389.89000000000004,5,1,2,51,new_customers,"[AKTIFCOCUK, COCUK]"
a3266232-a7ea-11ea-bd63-000d3a38a36f,107,3.0,411.43,3,2,2,32,about_to_sleep,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
a3460fa6-2702-11ea-aaaa-000d3a38a36f,89,2.0,155.29,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
a356410e-a16b-11e9-a2fc-000d3a38a36f,24,2.0,564.8,5,1,3,51,new_customers,"[ERKEK, KADIN, AKTIFSPOR]"
a37188c2-6ce7-11ea-b576-000d3a38a36f,29,2.0,397.97,5,1,2,51,new_customers,[AKTIFCOCUK]
a3b65e88-1842-11ea-9213-000d3a38a36f,117,3.0,359.97,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, COCUK]"
a3d12a60-319b-11eb-adfe-000d3a38a36f,135,2.0,366.88,3,1,2,31,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
a4338f6a-dfad-11ea-9c1f-000d3a38a36f,99,2.0,169.98,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
a438a406-a4de-11e9-a2fc-000d3a38a36f,143,3.0,754.75,3,2,4,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
a4613768-eabf-11ea-9047-000d3a38a36f,137,3.0,676.79,3,2,4,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
a4659e1c-24d5-11ea-bf27-000d3a38a36f,144,3.0,589.96,3,2,3,32,about_to_sleep,"[COCUK, AKTIFSPOR]"
a47a85fe-aafd-11e9-a2fc-000d3a38a36f,219,13.0,2141.63,2,5,5,25,cant_loose,[AKTIFCOCUK]
a484e7a4-9ba8-11eb-9c47-000d3a38a36f,25,2.0,378.92,5,1,2,51,new_customers,"[AKTIFCOCUK, ERKEK, COCUK]"
a48b47e4-3172-11ea-b884-000d3a38a36f,113,2.0,249.98000000000002,3,1,1,31,about_to_sleep,"[ERKEK, KADIN]"
a49d7760-b1ee-11e9-89fa-000d3a38a36f,90,3.0,504.23,3,2,3,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
a4a80b36-981f-11ea-9d91-000d3a38a36f,105,2.0,563.97,3,1,3,31,about_to_sleep,[ERKEK]
a4b6cfea-1f83-11eb-b272-000d3a38a36f,19,2.0,341.88,5,1,2,51,new_customers,"[ERKEK, AKTIFSPOR]"
a4c6effc-9ee0-11ea-80cd-000d3a38a36f,117,2.0,361.95000000000005,3,1,2,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
a4ff063c-b154-11e9-9757-000d3a38a36f,111,2.0,364.45,3,1,2,31,about_to_sleep,[COCUK]
a5317354-306d-11ea-bb28-000d3a38a36f,286,7.0,360.93,1,5,2,15,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
a536f948-b0c8-11e9-9757-000d3a38a36f,95,3.0,707.35,3,2,4,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
a553c766-f647-11e9-841e-000d3a38a36f,136,3.0,114.97,3,2,1,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
a57b739a-6269-11ea-9861-000d3a38a36f,297,8.0,1009.92,1,5,4,15,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
a591bc46-5b47-11ea-9f0c-000d3a38a36f,144,2.0,363.53999999999996,3,1,2,31,about_to_sleep,"[COCUK, KADIN]"
a5af4868-a929-11e9-a2fc-000d3a38a36f,288,10.0,1686.38,1,5,5,15,cant_loose,[ERKEK]
a5c024aa-0b96-11eb-8ffc-000d3a38a36f,91,2.0,531.92,3,1,3,31,about_to_sleep,"[COCUK, KADIN]"
a5cd2d46-a588-11e9-a2fc-000d3a38a36f,7,2.0,293.96000000000004,5,1,1,51,new_customers,[AKTIFCOCUK]
a5d231aa-a28c-11e9-a2fc-000d3a38a36f,14,2.0,147.98,5,1,1,51,new_customers,"[ERKEK, AKTIFSPOR]"
a612dc56-e1ec-11e9-957d-000d3a38a36f,85,3.0,273.37,3,2,1,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
a62dd61a-6b2a-11ea-9c62-000d3a38a36f,18,2.0,279.48,5,1,1,51,new_customers,"[AKTIFCOCUK, COCUK, KADIN]"
a636d22c-98ae-11ea-b97a-000d3a38a36f,322,15.0,1557.58,1,5,5,15,cant_loose,[ERKEK]
a66ca75c-a314-11e9-a2fc-000d3a38a36f,23,2.0,346.21,5,1,2,51,new_customers,"[ERKEK, KADIN]"
a68c3278-adcf-11e9-a2fc-000d3a38a36f,177,9.0,884.48,2,5,4,25,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
a6a0638e-9ec9-11e9-9897-000d3a38a36f,166,7.0,900.8199999999999,2,5,4,25,cant_loose,[COCUK]
a6b14ee4-6d20-11ea-84a8-000d3a38a36f,22,2.0,251.71999999999997,5,1,1,51,new_customers,"[ERKEK, AKTIFSPOR]"
a6c4946c-5bf1-11ea-bf7c-000d3a38a36f,128,3.0,360.38,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
a6f3ff4a-e06d-11e9-957d-000d3a38a36f,116,2.0,233.79000000000002,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
a6f88846-b046-11e9-9757-000d3a38a36f,365,7.0,1776.65,1,5,5,15,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]"
a7128bf4-be07-11ea-aa61-000d3a38a36f,110,3.0,300.65999999999997,3,2,1,32,about_to_sleep,"[AKTIFCOCUK, COCUK]"
a71d90e4-53e0-11ea-94d4-000d3a38a36f,101,3.0,337.96,3,2,2,32,about_to_sleep,[COCUK]
a74d0408-a172-11e9-a2fc-000d3a38a36f,109,3.0,297.96000000000004,3,2,1,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
a754da40-a83c-11e9-a2fc-000d3a38a36f,343,10.0,924.01,1,5,4,15,cant_loose,"[ERKEK, AKTIFSPOR]"
a78565a4-a9d9-11e9-a2fc-000d3a38a36f,135,2.0,191.97,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
